stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,stop_url,parent_station,stop_desc,stop_name,location_type,stop_id,zone_id
39.520244,1,35211,-104.865725,,,35245,Vehicles Travelling Southwest,Ridgegate Parkway Station,0,35211,C
39.520791,1,35212,-104.86521,,,35245,Vehicles Travelling Northeast,Ridgegate Parkway Station,0,35212,C
39.725519,1,11568,-104.97028,,,,Vehicles Travelling East,6th Ave & Lafayette St,0,11568,11568
39.725544,1,11569,-104.951937,,,,Vehicles Travelling East,6th Ave & Milwaukee St,0,11569,11569
40.193214,1,23262,-105.131019,,,,Vehicles Travelling South,Hover St & 20th St,0,23262,23262
40.193725,1,23261,-105.130747,,,,Vehicles Travelling North,Hover St & 20th St,0,23261,23261
39.725548,1,11560,-104.958387,,,,Vehicles Travelling East,6th Ave & Josephine St,0,11560,11560
39.725502,1,11561,-104.861422,,,,Vehicles Travelling East,6th Ave & Kenton St,0,11561,11561
39.725724,1,11562,-104.862196,,,,Vehicles Travelling West,6th Ave & Kenton St,0,11562,11562
39.725299,1,11566,-104.915628,,,,Vehicles Travelling East,6th Ave & Krameria St,0,11566,11566
39.725675,1,11567,-104.916466,,,,Vehicles Travelling West,6th Ave & Krameria St,0,11567,11567
39.85625,1,11811,-105.097911,,,,Vehicles Travelling East,W 88th Ave & Field St,0,11811,11811
40.059011,1,22247,-105.282223,,,,Vehicles Travelling South,Broadway & Yarmouth Ave,0,22247,22247
40.195817,1,22244,-105.122216,,,,Vehicles Travelling East,21st Ave & Hackberry Cir,0,22244,22244
40.19601,1,22243,-105.125321,,,,Vehicles Travelling East,21st Ave & Spencer St,0,22243,22243
39.609719,1,25738,-104.810454,,,,Vehicles Travelling South,S Parker Rd & Orchard Rd,0,25738,25738
39.929004,1,25040,-105.142955,,,,Vehicles Travelling West,Coalton Rd & S Tyler Dr,0,25040,25040
39.930259,1,25041,-105.147075,,,,Vehicles Travelling North,Rock Creek Pkwy & Coalton Rd,0,25041,25041
39.935516,1,25042,-105.145765,,,,Vehicles Travelling North,Rock Creek Pkwy & Honey Creek Ln,0,25042,25042
39.937883,1,25043,-105.147887,,,,Vehicles Travelling West,Rock Creek Pkwy & S 88th St,0,25043,25043
39.940077,1,25044,-105.155731,,,,Vehicles Travelling West,Rock Creek Pkwy & Indiana St,0,25044,25044
39.943916,1,25045,-105.1586,,,,Vehicles Travelling West,Rock Creek Pkwy & Pitkin St,0,25045,25045
39.958463,1,25046,-105.165498,,,,Vehicles Travelling Northeast,US 36 & McCaslin Stn Gate G,0,25046,25046
39.967795,1,25047,-105.163242,,,,Vehicles Travelling North,McCaslin Blvd & Century Cir,0,25047,25047
39.790398,1,34926,-105.110551,,,,Vehicles Travelling East,Kipling Ct & W 52nd Pl,0,34926,34926
39.695713,1,19918,-104.896237,,,,Vehicles Travelling Northwest,S Parker Rd & Mississippi Ave Nearside,0,19918,19918
39.671373,1,19911,-104.866464,,,,Vehicles Travelling Northwest,S Parker Rd & S Havana St,0,19911,19911
39.663447,1,19910,-104.858114,,,,Vehicles Travelling Northwest,S Parker Rd & S Lansing Way,0,19910,19910
39.593925,1,16233,-104.965882,,,,Vehicles Travelling South,S Race St & Briarwood Ave,0,16233,16233
39.675116,1,19912,-104.871092,,,,Vehicles Travelling Northwest,S Parker Rd & Iliff Ave,0,19912,19912
39.590805,1,16235,-104.965483,,,34145,Vehicles Travelling North,S Race St & Davies Pl,0,16235,16235
39.591261,1,16237,-104.965647,,,34145,Vehicles Travelling South,S Race St & Davies Pl,0,16237,16237
39.689637,1,19916,-104.889723,,,,Vehicles Travelling Northwest,S Parker Rd & Florida Ave,0,19916,19916
39.711101,1,12039,-105.001158,,,,Vehicles Travelling East,W Alameda Ave & S Lipan St,0,12039,12039
39.711087,1,12038,-104.98556,,,,Vehicles Travelling East,Alameda Ave & S Sherman St,0,12038,12038
39.710997,1,12033,-104.857125,,,,Vehicles Travelling East,Alameda Ave & S Lansing St,0,12033,12033
39.711034,1,12032,-105.066591,,,,Vehicles Travelling East,W Alameda Ave & S Lamar St,0,12032,12032
39.711224,1,12031,-105.067004,,,,Vehicles Travelling West,W Alameda Ave & S Lamar St,0,12031,12031
39.711331,1,12030,-105.033414,,,,Vehicles Travelling West,W Alameda Ave & S Knox Ct,0,12030,12030
39.711601,1,12035,-104.937396,,,,Vehicles Travelling West,Alameda Ave & Leetsdale Dr,0,12035,12035
39.711121,1,12034,-104.935294,,,,Vehicles Travelling East,Alameda Ave & Leetsdale Dr,0,12034,12034
39.981155,1,21639,-105.145132,,,,Vehicles Travelling Southwest,Via Appia & Lafayette St,0,21639,21639
39.984405,1,21638,-105.144117,,,,Vehicles Travelling Southwest,Via Appia & W Harper St,0,21638,21638
39.986395,1,21637,-105.142337,,,,Vehicles Travelling Southwest,Via Appia & South Boulder Rd,0,21637,21637
39.914259,1,26041,-105.035509,,,,Vehicles Travelling West,W 120th Ave & Lowell St,0,26041,26041
39.914113,1,26040,-105.070867,,,,Vehicles Travelling East,W 120th Ave & Main St,0,26040,26040
39.741443,1,26044,-105.023966,,,34137,Vehicles Travelling Southeast,Colfax & Federal Transfer Center Gate C,0,26044,26044
39.805452,1,11488,-104.928854,,,34251,Vehicles Travelling East,60th Ave & Dahlia St,0,11488,11488
40.000055,1,22812,-105.213609,,,,Vehicles Travelling East,Baseline Rd & Cherryvale Rd,0,22812,22812
40.000141,1,22813,-105.213528,,,,Vehicles Travelling West,Baseline Rd & Cherryvale Rd,0,22813,22813
40.000059,1,22811,-105.221884,,,,Vehicles Travelling East,Baseline & Meadow Glen Dr,0,22811,22811
40.003267,1,22817,-105.20273,,,,Vehicles Travelling Southeast,Baseline Rd & Stearns Ave,0,22817,22817
40.00298,1,22814,-105.212623,,,,Vehicles Travelling South,Cherryvale Rd & Dimmit Dr,0,22814,22814
40.003368,1,22818,-105.202665,,,,Vehicles Travelling Northwest,Baseline Rd & Stearns Ave,0,22818,22818
40.001239,1,22819,-105.19756,,,,Vehicles Travelling Southeast,Baseline Rd & Lakeview Dr,0,22819,22819
39.604232,1,14865,-105.110221,,,,Vehicles Travelling South,S Kipling St & W Fair Dr,0,14865,14865
39.740873,1,14860,-105.109675,,,,Vehicles Travelling South,Kipling St & W Colfax Ave,0,14860,14860
40.051003,1,14648,-105.230082,,,,Vehicles Travelling East,Jay Rd & Hwy 119,0,14648,14648
40.051131,1,14649,-105.231037,,,,Vehicles Travelling West,Jay Rd & Hwy 119,0,14649,14649
39.720694,1,13070,-104.940846,,,,Vehicles Travelling South,Colorado Blvd & 3rd Ave,0,13070,13070
39.773232,1,13071,-104.940388,,,,Vehicles Travelling North,Colorado Blvd & 40th Ave,0,13071,13071
39.772359,1,13072,-104.940682,,,,Vehicles Travelling South,Colorado Blvd & 40th Ave,0,13072,13072
39.783413,1,13073,-104.940653,,,,Vehicles Travelling South,Colorado Blvd & 48th Ave,0,13073,13073
39.685441,1,26458,-104.937426,,,,Vehicles Travelling South,S Bellaire St & Mexico Ave,0,26458,26458
39.726002,1,13076,-104.940558,,,,Vehicles Travelling North,Colorado Blvd & 6th Ave,0,13076,13076
39.725395,1,13077,-104.940837,,,,Vehicles Travelling South,Colorado Blvd & 6th Ave,0,13077,13077
39.82469,1,13078,-104.94046,,,,Vehicles Travelling South,Colorado Blvd & 71st Ave,0,13078,13078
39.729601,1,13079,-104.940547,,,,Vehicles Travelling North,Colorado Blvd & 8th Ave,0,13079,13079
39.674191,1,18769,-104.810056,,,,Vehicles Travelling South,S Chambers Rd & Iliff Ave,0,18769,18769
39.698832,1,18768,-104.810022,,,,Vehicles Travelling South,S Chambers Rd & Fraser Way,0,18768,18768
39.906222,1,33528,-105.085985,,,33745,Vehicles Travelling East,US 36 & Broomfield Station Gate D,0,33528,33528
39.906569,1,33529,-105.086231,,,33745,Vehicles Travelling Northwest,US 36 & Broomfield Station Gate E,0,33529,33529
39.728447,1,18761,-104.810116,,,,Vehicles Travelling South,Chambers Rd & 8th Ave,0,18761,18761
39.730947,1,18760,-104.810145,,,,Vehicles Travelling South,Chambers Rd & 10th Ave,0,18760,18760
39.725047,1,18762,-104.810514,,,,Vehicles Travelling South,Chambers Rd & 6th Ave,0,18762,18762
39.700752,1,18767,-104.810048,,,,Vehicles Travelling South,S Chambers Rd & Ohio Ave,0,18767,18767
39.703379,1,18766,-104.810085,,,,Vehicles Travelling South,S Chambers Rd & Exposition Ave,0,18766,18766
39.810383,1,20270,-105.067254,,,,Vehicles Travelling North,Lamar St & W 62nd Ave,0,20270,20270
39.735237,1,10187,-104.97904,,,,Vehicles Travelling West,12th Ave & Washington St,0,10187,10187
39.735093,1,10186,-104.97837,,,,Vehicles Travelling East,12th Ave & Washington St,0,10186,10186
39.735064,1,10181,-104.948897,,,,Vehicles Travelling East,12th Ave & Steele St,0,10181,10181
39.735091,1,10180,-104.963763,,,,Vehicles Travelling West,12th Ave & Race St,0,10180,10180
39.735188,1,10182,-104.949863,,,,Vehicles Travelling West,12th Ave & Steele St,0,10182,10182
39.736106,1,10189,-104.966278,,,,Vehicles Travelling West,12th Ave & Gilpin St,0,10189,10189
39.736056,1,10188,-104.966469,,,,Vehicles Travelling Southeast,12th Ave & Gilpin St,0,10188,10188
39.718144,1,20376,-104.972827,,,,Vehicles Travelling East,1st Ave & Downing St,0,20376,20376
39.745104,1,23074,-104.973487,,,,Vehicles Travelling South,Downing St & 18th Ave,0,23074,23074
39.667425,1,15114,-105.035051,,,,Vehicles Travelling South,S Lowell Blvd & W Yale Ave,0,15114,15114
39.631214,1,15111,-105.034705,,,,Vehicles Travelling North,S Lowell Blvd & W Wagontrail Dr,0,15111,15111
39.633831,1,15110,-105.034796,,,,Vehicles Travelling South,S Lowell Blvd & W Tufts Ave,0,15110,15110
39.630664,1,15112,-105.034843,,,,Vehicles Travelling South,S Lowell Blvd & W Wagontrail Dr,0,15112,15112
39.967442,1,25898,-105.088469,,,,Vehicles Travelling West,Campus Dr & US 287,0,25898,25898
39.971947,1,25892,-105.083778,,,,Vehicles Travelling Northwest,Exempla Cir & Public Rd,0,25892,25892
39.968311,1,25890,-105.083579,,,,Vehicles Travelling Northeast,Exempla Cir & Entrance 3,0,25890,25890
39.968229,1,25897,-105.083828,,,,Vehicles Travelling Southwest,Exempla Cir & Entrance 3,0,25897,25897
39.972017,1,25896,-105.084318,,,,Vehicles Travelling East,Exempla Cir & Public Rd,0,25896,25896
39.740235,1,12858,-104.93407,,,,Vehicles Travelling West,Colfax Ave & Cherry St,0,12858,12858
39.798769,1,34538,-105.079798,,,33833,Vehicles Travelling East,Olde Town Arvada Stn Gate E,0,34538,34538
39.798835,1,34539,-105.079561,,,33833,Vehicles Travelling East,Olde Town Arvada Stn Gate F,0,34539,34539
39.74003,1,12851,-104.790657,,,,Vehicles Travelling East,Colfax Ave & Airport Blvd,0,12851,12851
39.740185,1,12850,-104.987113,,,,Vehicles Travelling West,Colfax Ave & Broadway,0,12850,12850
39.804019,1,34530,-105.023739,,,34507,Vehicles Travelling West,Clear Creek - Federal Station Track 1,0,34530,B
39.804192,1,34531,-105.023342,,,34507,Vehicles Travelling East,Clear Creek-Federal Station Gate A,0,34531,34531
39.798604,1,34536,-105.080334,,,33833,Vehicles Travelling East,Olde Town Arvada Stn Gate C,0,34536,34536
39.590965,1,12586,-104.988175,,,,Vehicles Travelling North,S Broadway & W Ridge Rd,0,12586,12586
39.740048,1,12857,-104.933521,,,,Vehicles Travelling East,Colfax Ave & Cherry St,0,12857,12857
39.638284,1,12584,-104.987961,,,,Vehicles Travelling South,S Broadway & W Quincy Ave,0,12584,12584
39.746175,1,13984,-105.20885,,,,Vehicles Travelling West,Ford St & 24th St,0,13984,13984
39.764777,1,13987,-104.92703,,,,Vehicles Travelling South,Forest St & 34th Ave,0,13987,13987
39.748723,1,13983,-105.211807,,,,Vehicles Travelling North,Ford St & 22nd St,0,13983,13983
39.889332,1,23383,-104.996537,,,,Vehicles Travelling North,Huron St & W 106th Ave,0,23383,23383
39.914236,1,23382,-104.981836,,,,Vehicles Travelling West,120th Ave & Pennsylvania St,0,23382,23382
39.707765,1,23387,-104.940541,,,,Vehicles Travelling North,S Colorado Blvd & Virginia Ave,0,23387,23387
40.003349,1,22030,-105.367453,,,,Vehicles Travelling Northeast,Hwy 119 & Milepost 36,0,22030,22030
39.769344,1,22033,-105.002048,,,,Vehicles Travelling West,W 38th Ave & Lipan St,0,22033,22033
39.827153,1,22035,-104.916841,,,,Vehicles Travelling East,72nd Ave & Kearney St,0,22035,22035
39.611754,1,22036,-104.744607,,,,Vehicles Travelling North,S Picadilly Rd & Dorado Ave,0,22036,22036
39.601946,1,22037,-104.88093,,,,Vehicles Travelling South,S Boston St & Caley Ave,0,22037,22037
39.602403,1,22038,-104.881184,,,,Vehicles Travelling West,Caley Ave & S Boston St,0,22038,22038
39.703918,1,13678,-105.009519,,,,Vehicles Travelling East,W Exposition Ave & S Shoshone St,0,13678,13678
39.704021,1,13679,-105.010451,,,,Vehicles Travelling West,W Exposition Ave & S Shoshone St,0,13679,13679
39.704002,1,13672,-105.006633,,,,Vehicles Travelling West,W Exposition Ave & S Pecos St,0,13672,13672
40.144441,1,19763,-105.12612,,,,Vehicles Travelling Northeast,Hwy 119 & Village at The Peaks Mall,0,19763,19763
39.667667,1,17358,-105.041197,,,,Vehicles Travelling East,W Yale Ave & S Raleigh St,0,17358,17358
39.583205,1,17609,-104.988538,,,,Vehicles Travelling South,S Broadway & W Fremont Ave,0,17609,17609
39.667757,1,17355,-105.040194,,,,Vehicles Travelling West,W Yale Ave & S Perry St,0,17355,17355
39.667659,1,17354,-105.039158,,,,Vehicles Travelling East,W Yale Ave & S Perry St,0,17354,17354
39.667644,1,17357,-104.843519,,,,Vehicles Travelling West,Yale Ave & Racine Ct,0,17357,17357
39.667486,1,17356,-104.842762,,,,Vehicles Travelling East,Yale Ave & Racine Ct,0,17356,17356
39.667573,1,17351,-104.906242,,,,Vehicles Travelling East,Yale Ave & S Oneida St,0,17351,17351
39.695912,1,17601,-104.833284,,,,Vehicles Travelling South,S Potomac St & Mississippi Ave,0,17601,17601
39.667679,1,17352,-104.906532,,,,Vehicles Travelling West,Yale Ave & S Oneida St,0,17352,17352
39.848524,1,25387,-105.110189,,,,Vehicles Travelling South,Kipling St & W 82nd Ln,0,25387,25387
39.655719,1,13514,-104.993439,,,,Vehicles Travelling North,S Elati St & Englewood Pkwy,0,13514,13514
39.6968,1,15436,-105.009763,,,,Vehicles Travelling West,W Mississippi Ave & S Raritan St,0,15436,15436
39.810931,1,23927,-105.140666,,,,Vehicles Travelling West,W 63rd Ave & Wright St,0,23927,23927
39.65604,1,23920,-104.791289,,,,Vehicles Travelling South,S Buckley Rd & Floyd Ave,0,23920,23920
39.696607,1,15437,-105.074684,,,,Vehicles Travelling East,W Mississippi Ave & S Reed St,0,15437,15437
39.698102,1,23928,-104.934113,,,,Vehicles Travelling South,S Cherry St & Tennessee Ave,0,23928,23928
39.696802,1,15343,-105.057698,,,,Vehicles Travelling West,W Mississippi Ave & S Depew St,0,15343,15343
39.696785,1,15433,-105.006973,,,,Vehicles Travelling West,W Mississippi Ave & S Quivas St,0,15433,15433
39.794464,1,20869,-104.809792,,,,Vehicles Travelling South,Chambers Rd & Maxwell Pl,0,20869,20869
39.790708,1,20868,-104.809517,,,,Vehicles Travelling North,Chambers Rd & 53rd Ave,0,20868,20868
39.72467,1,20718,-104.828388,,,,Vehicles Travelling South,Potomac St & 6th Ave,0,20718,20718
39.776448,1,20865,-104.80966,,,,Vehicles Travelling North,Chambers Rd & 46th Ave,0,20865,20865
39.762088,1,20716,-105.029688,,,,Vehicles Travelling East,W 32nd Ave & Irving St,0,20716,20716
39.762173,1,20715,-105.029785,,,,Vehicles Travelling West,W 32nd Ave & Irving St,0,20715,20715
39.780633,1,20866,-104.809651,,,,Vehicles Travelling North,Chambers Rd & Bolling Dr,0,20866,20866
39.718713,1,20712,-104.97309,,,,Vehicles Travelling Northwest,Speer Blvd & Downing St,0,20712,20712
39.885464,1,25563,-104.780571,,,,Vehicles Travelling East,104th Ave & Reunion Pkwy,0,25563,25563
39.654631,1,25562,-104.986278,,,,Vehicles Travelling North,S Lincoln St & Girard Ave,0,25562,25562
39.74041,1,25561,-104.829215,,,34682,Vehicles Travelling West,Colfax Ave & Fitzsimons Pkwy,0,25561,25561
39.74004,1,25560,-104.827194,,,34682,Vehicles Travelling East,Colfax Station,0,25560,25560
39.885709,1,25564,-104.78144,,,,Vehicles Travelling West,104th Ave & Reunion Pkwy,0,25564,25564
39.873912,1,15864,-105.005666,,,,Vehicles Travelling South,Pecos St & W 97th Ave,0,15864,15864
39.856623,1,14423,-104.996507,,,,Vehicles Travelling North,Huron St & W 88th Ave,0,14423,14423
39.870657,1,15861,-105.00552,,,,Vehicles Travelling North,Pecos St & W 96th Ave,0,15861,15861
39.986886,1,33193,-104.802087,,,,Vehicles Travelling East,Bridge St & N 18th Ave,0,33193,33193
39.869102,1,15860,-105.006165,,,,Vehicles Travelling South,Pecos St & Cherrywood St,0,15860,15860
39.874159,1,15863,-105.005482,,,,Vehicles Travelling North,Pecos St & W 97th Ave,0,15863,15863
40.037437,1,10379,-105.272633,,,,Vehicles Travelling North,19th St & Joslin Ct,0,10379,10379
40.032302,1,10374,-105.272726,,,,Vehicles Travelling South,19th St & Forest Ave,0,10374,10374
40.033385,1,10375,-105.272603,,,,Vehicles Travelling North,19th St & Glenwood Dr,0,10375,10375
40.031812,1,10372,-105.272579,,,,Vehicles Travelling North,19th St & Floral Dr,0,10372,10372
39.750528,1,10373,-105.214651,,,,Vehicles Travelling West,19th St & Jackson St,0,10373,10373
40.02911,1,16918,-105.253237,,,,Vehicles Travelling East,Valmont Rd & 30th St,0,16918,16918
40.029283,1,16919,-105.249075,,,,Vehicles Travelling West,Valmont Rd & 34th St,0,16919,16919
40.014734,1,12208,-105.261263,,,,Vehicles Travelling West,Arapahoe Ave & 28th St,0,12208,12208
40.014513,1,12209,-105.255688,,,,Vehicles Travelling East,Arapahoe Ave & 29th St,0,12209,12209
40.014543,1,12204,-105.269629,,,,Vehicles Travelling East,Arapahoe Ave & 19th St,0,12204,12204
40.014672,1,12205,-105.267209,,,,Vehicles Travelling West,Arapahoe Ave & 21st St,0,12205,12205
40.014551,1,12206,-105.266645,,,,Vehicles Travelling East,Arapahoe Ave & 21st St,0,12206,12206
40.014668,1,12207,-105.264403,,,,Vehicles Travelling West,Arapahoe Ave & 23rd St,0,12207,12207
40.014509,1,12201,-105.273491,,,,Vehicles Travelling East,Arapahoe Ave & 16th St,0,12201,12201
40.014644,1,12202,-105.272935,,,,Vehicles Travelling West,Arapahoe Ave & 17th St,0,12202,12202
40.014653,1,12203,-105.269778,,,,Vehicles Travelling West,Arapahoe Ave & 19th St,0,12203,12203
39.797801,1,33030,-104.903131,,,,Vehicles Travelling North,Quebec St & 54th Pl,0,33030,33030
39.667647,1,18952,-104.791537,,,,Vehicles Travelling West,Yale Ave & S Buckley Rd,0,18952,18952
39.667638,1,18953,-104.795693,,,,Vehicles Travelling West,Yale Ave & S Norfolk St,0,18953,18953
39.659967,1,18950,-104.790957,,,,Vehicles Travelling North,S Buckley Rd & Dartmouth Ave,0,18950,18950
39.663687,1,18951,-104.790915,,,,Vehicles Travelling North,S Buckley Rd & Bates Ave,0,18951,18951
39.663289,1,18956,-104.81011,,,,Vehicles Travelling South,S Chambers Rd & Bates Ave,0,18956,18956
39.660238,1,18957,-104.810125,,,,Vehicles Travelling South,S Chambers Rd & Dartmouth Ave,0,18957,18957
39.667637,1,18954,-104.801725,,,,Vehicles Travelling West,Yale Ave & S Laredo St,0,18954,18954
39.704085,1,14986,-104.986211,,,,Vehicles Travelling North,S Lincoln St & Exposition Ave,0,14986,14986
39.69649,1,21404,-104.793287,,,,Vehicles Travelling East,Mississippi Ave & S Buckley Rd,0,21404,21404
39.707768,1,14988,-104.986327,,,,Vehicles Travelling North,S Lincoln St & Virginia Ave,0,14988,14988
39.657142,1,18958,-104.810129,,,,Vehicles Travelling South,S Chambers Rd & Floyd Ave,0,18958,18958
39.827107,1,21400,-104.915093,,,,Vehicles Travelling East,72nd Ave & Hwy 2,0,21400,21400
39.732529,1,24161,-105.164432,,,,Vehicles Travelling West,W Colfax Ave & Indiana St,0,24161,24161
39.696487,1,21403,-104.795981,,,,Vehicles Travelling East,Mississippi Ave & S Norfolk St,0,21403,21403
39.866992,1,23187,-104.959584,,,,Vehicles Travelling North,Gaylord St & Eppinger Blvd,0,23187,23187
39.653189,1,14181,-104.888332,,,,Vehicles Travelling West,Hampden Ave & S Willow St,0,14181,14181
